Column_1,Column_2,Column_3,Column_4,Column_5,Column_6
5227.,PT TRIPATRA ENGINEERS AND CONSTRUCTORS,"Indy Bintaro Office Park, Gedung A, Jl. Boulevard Bintaro Jaya, Sektor VII, CBD Bintaro Jaya B7/A6, Pondok Jaya, Pondok Aren, Kota Tangerang Selatan, Banten",Telp. 021 29770700,,33141
5228.,PT Triplefive Plastic Utama,"Jl. Raya Serang Km. 10, Kadu Jaya, Curug, Kabupaten Tangerang, Banten",Telp. 021 - 5981 555,,22220
5229.,PT Tripolimer Mulia Persada,"Komplek Pergudangan Sentra Kosambi Blok i-2 No. 53, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-29423356,,20116
5230.,PT Triprima Intibaja Indonesia,"JL. RAYA SERANG KM 71, KIBIN, KIBIN, Kabupaten Serang, Banten",Telp. 0254401213,,24101
5231.,PT TRIPUTERA SUKSES MAKMUR,"PERGUDANGAN TAMAN TEKNO BSD BLOK E2 NO.21, SETU, SETU, Kota Tangerang Selatan, Banten",Telp. 02159403198,,10614
5232.,PT Triputra Electric Abadi,"Jl Aria Jaya Santika No.9 Rt.018/007, Bojong, Cikupa, Kabupaten Tangerang, Banten",Telp. 02159643414,,27113
5233.,PT Triputra Sejahtera Makmur,"jl. Sinar Pasar Kemis Blok A no 8F, Rt 001 Rw 001, Kuta Jaya, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 02129877049,,22292
5234.,PT Trisigma Inti Solusi,"Jalan Pembangunan I No.61 Rt/W. 005/004, Batusari, Batuceper, Kota Tangerang, Banten",Telp. 02129303699,,22299
5235.,PT TRISINAR INDOPRATAMA,"Kawasan Industri PT. Purati Kencana Alam, Jalan Raya Serang KM 18,8 No.6A, 6B, 6C, Sukanegara, Cikupa, Kabupaten Tangerang, Banten",Telp. 02159407861,,22299
5236.,CV Trison Jaya Abadi,"Jl. Raya Kramat Cituis KM.3 RT003/RW002, Sukawali, Pakuhaji, Kabupaten Tangerang, Banten",Telp. 082*********,,
5237.,PT Trisula Alchemindo,"JL.RAYA CIKANDE RANGKASBITUNG KM 15 NO 2, KP CURUG SARI, Cemplang, Jawilan, Kabupaten Serang, Banten",Telp. 0254480048,,20221
5238.,PT Triteguh Manunggalsejati,"Jl. Baru Zona Industri Keroncong RT.001/02, Gebang Raya, Periuk, Kota Tangerang, Banten",Telp. 0217290110,,11040
5239.,PT Tritunggal Delta Sejahtera,"Komplek Pergudangan 99 Blok CA-CB-CC, Cengklong, Kosambi, Kabupaten Tangerang, Banten",Telp. 021 - 55930144,,20221
5240.,PT Tritunggal Jaya Buana,"Raya mauk 89, Sepatan, Sepatan, Kabupaten Tangerang, Banten",Telp. 22259777,,27320
5241.,PT Tritunggal Matra Pratama,"JALAN OTONOM PASAR KEMIS, GANG REMAJA 1, Talagasari, Cikupa, Kabupaten Tangerang, Banten",Telp. 02159402304,,14111
5242.,PT Tritunggal Mitra Abadi,"Jl.Darusallam 1, Batusari, Batuceper, Kota Tangerang, Banten",Telp. 021-2943-0611,,22292
5243.,PT TRITUNGGAL MULTI ARTHA KENCANA,"KAWASAN INDUSTRI NAMBO JAYA RT.01/05, NAMBO JAYA, KARAWACI, Kota Tangerang, Banten",Telp. 55762180,,20231
5244.,PT Tritunggal Multichemicals,"Jl.Manis No.2B, Kadu, Curug, Kabupaten Tangerang, Banten",Telp. 5918861,,20118
5245.,PT Tritunggal Presisi Gemilang,"Kp. Cilame RT.004/001, Cileles, Tigaraksa, Kota Tangerang, Banten",Telp.,,25952
5246.,PT Tritunggal Sejahtera Lestari,"Kawasan Industri Jatake Jl. Industri 1 Blok H No. 10B, Pasir Jaya, Jatiuwung, Kota Tangerang, Banten",Telp. 021-,,26399
5247.,PT TROPICAL MULTI CONSTRUCTION,"Jl. Daan Mogot KM 18,9 KAWASAN INDUSTRI DAAN MOGOT,, PORIS GAGA, BATU CEPER, Kota Tangerang, Banten",Telp. 081********,,24203
5248.,PT Tropindo Hagaprima,"jl Imam Bonjol Kp Bojong Larang no 16, Bojong Jaya, Karawaci, Kota Tangerang, Banten",Telp. 5520431,,
5249.,PT Trust Pratama Gemilang,"Grand CIlegon Residence Cluster Bougenville Jl. Heliconia 1A No. 37 RT/RW 001/013, Cibeber, Cibeber, Kota Cilegon, Banten",Telp. 081*********,,71209
5250.,PT Trustid Ink Indo,"Pergudangan Cibadak Indah No.9F dan 9G, Jl.Raya serang KM 21.5 Kp.pengkolan RT.017/003., Sukanagara, Cikupa, Kabupaten Tangerang, Banten",Telp. 021 59645825,,20293
5251.,PT TS TRANSFORMER INDONESIA,"Jl. Raya Rangkasbitung Km. 13,7, Bojot, Jawilan, Kabupaten Serang, Banten",Telp. 0254-480453,,27113
5252.,PT Ts Transformer Indonesia,"Jl. Raya Cikande Rangkasbitung KM 13,7, Bojot, Jawilan, Kabupaten Serang, Banten",Telp. 0254 480 453-5,,
5253.,PT TSI SERTIFIKASI INTERNASIONAL,"jalan pondok cabe mutiara blok b 16, Pondok Cabe Udik, Pamulang, Kota Tangerang Selatan, Banten",Telp. 085*********,,71201
5254.,PT Tugu Pakulonan,"JL. RAYA SERPONG KM 8, RT 004/002, PAKULONAN,SERPONG UTARA, PAKULONAN, SERPONG UTARA, Kota Tangerang Selatan, Banten",Telp. 53121667,,17022
5255.,PT Tugu Sejahtera,"JL.RAYA PASAR KEMIS KM.9 NO.51, KAMPUNG PICUNG RT.003/005, Pasar Kemis, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 5903684,,25992
5256.,PT TUGUMAS FULI,"Jl. Raya Pasar Kemis Km. 7, Suka Asih, Pasar Kemis, Kabupaten Tangerang, Banten",Telp. 021 5900365,,25992
5257.,PT Tujuh Cakra Manunggal,"KAWASAN SURYA BALARAJA BLOK B5, JL RAYA SERANG KM 28 DESA SENTUL JAYA, Balaraja, Balaraja, Kabupaten Tangerang, Banten",Telp. 02156955099,,23951
5258.,PT Tujuh Sembilan Jaya,"GRIYA IDOLA INDUSTRIAL PARK UNIT A22, DUKUH, CIKUPA, Kabupaten Tangerang, Banten",Telp. 021 59644069,,20299
5259.,PT Tujuh Sumber Berkah,"Jalan Raya Labuan Kampung Nyi Mas Ropoh, Rocek, Cimanuk, Kabupaten Pandeglang, Banten",Telp. 0253-5557088,,11051
5260.,PT Tulip Tonata Indonesia,"Pergudangan 3 Multi Gudang Blok. E No.30, Kadu, Curug, Kabupaten Tangerang, Banten",Telp. 02159992218,,28199
5261.,PT Tunas Alfin,"JL. KH. AGUS SALIM NOMOR 9, Poris Plawad, Cipondoh, Kota Tangerang, Banten",Telp. 021-5526268,,17099
5262.,PT Tunas Alfin Tbk,"JL. RAYA SERANG KM.18,8 KAWASAN INDUSTRI KENCANA ALAM TALAGA, Talaga, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-59403012,,22220
5263.,PT Tunas Harapan Kita,"tidak ada, tidak ada, tidak ada, Kota Tangerang, Banten",Telp. tidak ada,,
5264.,PT Tunas Koinjaya,"Kp.Talaga Ds.talaga rt.002/002, Talaga, Cikupa, Kabupaten Tangerang, Banten",Telp. 0215962644/45,,28221
5265.,PT Tunas Makmur Indonesia,"Jl. Raya Cituis Kawasan Industri dan Pergudangan 19 Blok. A No.19, Laksana, Pakuhaji, Kabupaten Tangerang, Banten",Telp. 02129667001,,15201
5266.,CV Tunas Mandiri Jaya Teknik,"jl dipati unus no 99, cibodas, cibodas, Kota Tangerang, Banten",Telp. 02155760699,,25920
5267.,PT Tunas Mitra Makmur,"Jl. Raya Serang KM 13.8 Kaw pergudangan Tunas Bitung Blok C2 N0 6, Pasir Jaya, Cikupa, Kabupaten Tangerang, Banten",Telp. 02122028188,,22299
5268.,PT Tunas Mobilindo Perkasa,"Jl. Jenderal Ahmad Yani, Kaduagung Timur, Cibadak, Kabupaten Lebak, Banten",Telp. 0252) 5555020,,45201
5269.,PT Tunas Mobilindo Perkasa,"Jalan Raya Daan Mogot KM 23 No 88, Tanah Tinggi, Tangerang, Kota Tangerang, Banten",Telp. 0215580343,,45201
5270.,PT Tunas Mobilindo Perkasa,"Jalan Raya Cilegon No.17, Kedaleman, Cibeber, Kota Cilegon, Banten",Telp. (0254) 380502,,45201
5271.,PT Tunas Nagata Internusa,"Kampung Belimbing, Belimbing, Kosambi, Kabupaten Tangerang, Banten",Telp. 087*********,,25934
5272.,PT Tunas Rahayu Cosmetic,"Ruko Southcity Square Lot 1 Blok B1 No 21 Jl. Raya Southcity Barat, Pondok Cabe Udik, Pamulang, Kota Tangerang Selatan, Banten",Telp. 02174781199,,20232
5273.,PT Tunas Ridean Tbk,"Jl. Dewi Sartika No.187,, Cipayung, Ciputat, Kota Tangerang Selatan, Banten",Telp. (021) 7490724,,45201
5274.,PT Tunas Ridean Tbk,"Jalan Raya Cilegon KM.14, Kedaleman, Cilegon, Kota Cilegon, Banten",Telp. (0254) 394777,,45201
5275.,PT Tunas Ridean Tbk,"Jalan Raya Serang Km 24, Balaraja, Balaraja, Kabupaten Tangerang, Banten",Telp. (021) 59574222,,45201
5276.,PT Tunas Ridean Tbk,"Jl. Jend. Sudirman No.1A, Sumur Pecung, Serang, Kota Serang, Banten",Telp. (0254) 217010,,45201
5277.,PT Tunas Ridean Tbk,"Jalan. Raya Merdeka No.80, Cimone Jaya, Karawaci, Kota Tangerang, Banten",Telp. 021 5524986,,45201
5278.,PT Tunas Ridean Tbk,"Jl. KH Hasyim Ashari No.11, Cipondoh, Tangerang, Kota Tangerang, Banten",Telp. (021) 55711992,,45201
5279.,PT Tunas Sinar Mandiri,"Jl Raya Kutruk Rt.002 Rw.001, Kutruk, Jambe, Kabupaten Tangerang, Banten",Telp. 021-5991107,,29300
5280.,PT TUNAS WIKARYA PERWITA,"Ruko Daxen Blok CD No. 26, Bojong Nangka, Kelapa Dua, Kabupaten Tangerang, Banten",Telp. 02122224678,,25120
5281.,PT Tunasagro Indolestari,"Kawasan Industri Mekar Jaya, Jl.Raya Mauk Km.7 (Jl.Karet 3 No.17), Mekar Jaya, Sepatan, Kabupaten Tangerang, Banten",Telp. 02159377214,,82920
5282.,PT TUNASSUMBER IDEAKREASI KIMIA,"Jl. Raya Rangkas Bitung KM. 2, Cikande, Cikande, Kabupaten Serang, Banten",Telp. 0254401353,,20131
5283.,PT Tung Mung Textile Bintan,"JL. RAYA SERANG KM.24, Balaraja, Balaraja, Kabupaten Tangerang, Banten",Telp. 0215951658,,14111
5284.,PT Tuntex Garment Indonesia,"Jl.Raya Serang km 18,8, Bojong, Cikupa, Kabupaten Tangerang, Banten",Telp. 0215960614,,14111
5285.,PT Tuntex Garment Indonesia,"Jl. Moh.Toha KM2 NO.29, Bugel, Karawaci, Kota Tangerang, Banten",Telp. 0215586374,,14111
5286.,PT TURBO MECHIN,"CBD RUKO BIDEX BLOK I NO.05, JL.PAHLAWAN SERIBU BSD CITY, LENGKONG GUDANG, SERPONG, Kota Tangerang Selatan, Banten",Telp. 021-5388291,,
5287.,PT Twindog Electronic Indonesia,"KOMPLEK PERGUDANGAN PANTAI INDAH DADAP BLOK GC.02/FH.07, DADAP, KOSAMBI, Kabupaten Tangerang, Banten",Telp. 021-55950646,,27530
5288.,PT Twindog Electronic Indonesia,"JL. RAYA PRANCIS PERGUDANGAN PANTAI INDAH DADAP BLOK GC NO.2 DAN 5 BLOK FH NO. 5-6, 7-8, KOSAMBI TIMUR, KOSAMBI, Kabupaten Tangerang, Banten",Telp. 02129027671,,27510
5289.,PT Uap Abadi Permata,"Bizpoint Blok G No. 3, sukamulya, cikupa, Kabupaten Tangerang, Banten",Telp. 081********,,12099
5290.,UD Ud Multi Utama Teknik Unggul,"KP BAYUR RT.005 RW.004, PERIUK JAYA, PERIUK, Kota Tangerang, Banten",Telp. 021-5587335,,25111
5291.,PR Ud Pusaka,"Jl. Sunan Gunung Jati, Gg.Nurul Ihsan 3 No.2 Kel. Paninggilan, Paninggilan, Ciledug, Kota Tangerang, Banten",Telp. 081********,,10779
5292.,UD UD. BINTANG TOYS,"Kawasan Industri Mekarjaya Jl. Karet II No. 7, Kec. Sepatan, Kab. Tangerang, Mekarjaya, Sepatan, Kota Tangerang, Banten",Telp. 021-59372488,,
5293.,UD Ud. Dua Putra Perkasa,"KOMPLEK PERGUDANGAN 99 BLOK BI - BH, Cengklong, Kosambi, Kabupaten Tangerang, Banten",Telp. 082*********,,22191
5294.,PR Ud. Grandy,"Pergudangan Berlian 88 Blok G No.6, Jl. Diklat Pemda,, Bojong Nangka, Kelapa Dua, Kabupaten Tangerang, Banten",Telp. 02159999988,,10312
5295.,UD Ud. Surya Artha Mutiara,"Jl. Kihajar Dewantoro Rt 005 Rt 001, Kel. Gondrong, Kec. Cipondoh, Kota Tangerang, Banten",Telp. 087*********,,10130
5296.,PT Udara Maya Solusindo,"Jl. Modern Industri XVIII Blok AK No. 2A, Nambo Udik, Cikande, Kabupaten Serang, Banten",Telp. 081*********,,30300
5297.,PT Udaya Anugerah Abadi,"JL. Gatot Subroto KM. 6,7 No.12A Jatake, Jatake, Jatiuwung, Kota Tangerang, Banten",Telp. 0216510694,,21012
5298.,PR Uha Juhaeriah,"KP. HAMBERANG, Luhurjaya, Cipanas, Kabupaten Lebak, Banten",Telp. 085********,,10710
5299.,PR Uhwatul Umam,"Link. Masigit RT/RW03/01, Kotasari, Gerogol, Kota Cilegon, Banten",Telp. 082*********,,13924
5300.,PT Ujunggunung Salju,"Jl.Raya Serang-jakarta Km 18, Ciagel, Kibin, Kabupaten Serang, Banten",Telp. 0254402465,,35302
5301.,PT Ujunggunung Salju,"Jl. Raya Labuan Kp. Salawi Rt001 Rw.006, Palanyar, Cipeucang, Kabupaten Pandeglang, Banten",Telp. 0253401391,,35302
5302.,PT Perorangan Ukat,"kp lurah , RT 01 RW 03 , desa sipayung , kec. Cipanas , kab. Lebak , prov. Banten, Sipayung, Cipanas, Kabupaten Lebak, Banten",Telp. 085*********,,10794
5303.,PT Ultra Prima Corrugator,"JL. Raya Serang KM. 80, Cisait, Kragilan, Kabupaten Serang, Banten",Telp. 081*********,,17022
5304.,PT Ultra Prima Plast,"JL. Raya Serang KM. 80, Cisait, Kragilan, Kabupaten Serang, Banten",Telp. 58397888,,22220
5305.,PR Unasyiah,"Kp babakan rt01/04, Sajira, Sajira, Kabupaten Lebak, Banten",Telp. 085*********,,10710
5306.,PT Unggul Cipta Teknologi,"Jl. Industri Modern Raya No. 23, Nambo Ilir, Kibin, Kabupaten Serang, Banten",Telp. 0254-404171,,26320
5307.,PT Unggul Indah Cahaya Tbk.,"Jl. Raya Merak Km 117,5, Gerem, Gerogol, Kota Cilegon, Banten",Telp. 0254 - 571085,,20119
5308.,PT Unggul Indo Nusa,"JL. TELESONIK NO.1 RT.003 RW.005, JATAKE, JATIUWUNG, Kota Tangerang, Banten",Telp. 021-59714587,,22220
5309.,PT UNGGUL MAKMUR,"Komplek Multi Guna Jl. Techno 8 No. 10 Alam Sutera, Kel. Pakulonan, Kec. Serpong Utara, Kota Tangerang Selatan, Prop. Banten, Pakulonan, Serpong Utara, Kota Tangerang Selatan, Banten",Telp.,,23129
5310.,PT Unggul Miesindo Utama,"Jl. Telkom Kp. Cangkudu No. 06 RT. 006/003, Cangkudu, Balaraja, Kabupaten Tangerang, Banten",Telp. 0215951505,,10740
5311.,PT Unggul Tekno Filter,"Jl. Daan Mogot KM 21. Komplek Pergudangan Arcadia Blok G 9 no. 8a, Batuceper, Batuceper, Kota Tangerang, Banten",Telp. 021-29006199,,13992
5312.,PT Unical Grease Indonesia,"JL. ARYA KEMUNING NO 333, PERIUK, PERIUK JAYA, Kota Tangerang, Banten",Telp. 0215516215,,19212
5313.,PT Unicare Beauty Kosmetindo,"BSD Blok UB No. 3 Sektor 1-2, Jl. Rawabuntu Utara, Kel. Rawabuntu, Kec. Serpong, Kota Tangerang Selatan, Banten, Rawabuntu, Serpong, Kota Tangerang Selatan, Banten",Telp. 081*********,,20232
5314.,PT Unicer Indoasia,"JL. PUTERA II BLOK A, KAWASAN INDUSTRI, SUKA ASIH, PASAR KEMIS, Kabupaten Tangerang, Banten",Telp. 0215900181,,20113
5315.,PT Unicoh Indonesia,"Jln. Raya Jakarta Km.14 Pergudangan Loyal Unit.S RT.012 RW.001, Sentul, Kragilan, Kabupaten Serang, Banten",Telp. 0254 8286123,,20118
5316.,PT Uniguna Sarana Chemical,"JL. TANJUNG PASIR RAYA KM 3, TEGAL ANGUS, TELUKNAGA, Kabupaten Tangerang, Banten",Telp. 021569627700,,19212
5317.,CV Unika Jaya Mandiri,"JL.ARIA SANTIKA NO.58, MARGASARI, KARAWACI, Kota Tangerang, Banten",Telp. 021.71497567,,
5318.,PT Union Foods,"Jl. Gatot Subroto Km 6,5, Jatake, Jatiuwung, Kota Tangerang, Banten",Telp. 021-5903202,,10732
5319.,CV Union Jaya,"JL. ISKANDAR MUDA NO.6 RT 001 RW 001, Kedaung Baru, Neglasari, Kota Tangerang, Banten",Telp. 0215503138,,20231
5320.,PT Union Yashindo,"Kawasan Purati Kencana Alam Kav 3A, Jl. Raya Serang KM 18.8, Sukanagara, Cikupa, Kabupaten Tangerang, Banten",Telp. 021 5961010,,24102
5321.,PT Unionindo Steel Industry,"JL MAYJEND S.PARMAN KM.13, TEGAL RATU, CIWANDAN, Kota Cilegon, Banten",Telp. 02547734773,,24101
5322.,PT Unipa Daya,"Jalan Imam Bonjol Km 3,5, Bojong Jaya, Karawaci, Kota Tangerang, Banten",Telp. 021-5523975/76,,17014
5323.,CV Unipack Kartonindo,"Komplek Pergudangan Ocean Park Blok JB, Jalan Raya Perancis Kav 38, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 02155956418,,82920
5324.,PT Unipack Solution,"kp dadap sawah blok c no 24, dadap, kosambi, Kabupaten Tangerang, Banten",Telp. 02129030487,,18111
5325.,PT Uniplastika Nathalindo,"JL.PANCATAMA V KAV 3, LEUWILIMUS, CIKANDE, Kabupaten Serang, Banten",Telp. 0254404182,,20131
5326.,PT Unipower Technology Indonesia,"KAWASAN PERGUDANGAN DAN INDUSTRI TUNAS BITUNG BLOK C2 NO. 3 JL. RAYA SERANG KM.13,8, PASIR JAYA, CIKUPA, Kabupaten Tangerang, Banten",Telp. 021 - 22028453,,
5327.,PT Unison Jaya,"Griya Idola Industrial Park, Jalan Raya Serang Km 12 Blok A23, Desa/Kelurahan Dukuh, Kec. Cikupa, Kab. Tangerang. Provinsi Banten Kode pos 15710, Dukuh, Cikupa, Kabupaten Tangerang, Banten",Telp. 02159664611,,22220
5328.,PT Unitech Sukses Mulia,"Jl. Pancatama I Kav. 9, Leuwi Limus,, Cikande,, Kabupaten Serang, Banten",Telp.,,10614
5329.,PT United Bands,"KP CIAPUS NO 48 RT 019 RW 008, SUKAMULYA, CIKUPA, Kabupaten Tangerang, Banten",Telp. 02122599277,,13999
5330.,PT United Kingland,"JALAN RAYA TEGAL PEMALANG, Kedungkelor, Warureja, Kabupaten Tegal, Jawa Tengah",Telp. 081********,,22111
5331.,PT UNITED SUPER STEEL,"KAMPUNG PASIR AWI RT.002/ RW.002, SUKA ASIH, PASAR KEMIS, Kabupaten Tangerang, Banten",Telp. 021-5920899,,25920
5332.,PT United Surya Agung,"KAWASAN PANCATAMA K 7-8, JALAN RAYA SERANG KILOMETER 65, Leuwi Limus, Cikande, Kabupaten Serang, Banten",Telp. 0254-400132,,11040
5333.,PT United Waru Biscuit Manufactory,"jl. Raya Serang KM.68 Desa Julang, Julang, Cikande, Kabupaten Serang, Banten",Telp. 0254 401982,,10710
5334.,PT Unity Concrete Indonesia,"Kawasan Pancatama V Kav. 84, Sukatani, Cikande, Kabupaten Serang, Banten",Telp. 0254-404586,,23957
5335.,PT Universal Bahtera Indo,"Jl. Raya Perancis, Pergudangan Kosambi Blok O No. 20-22, Belimbing, Kosambi, Kabupaten Tangerang, Banten",Telp. 081*********,,27510
5336.,PT UNIVERSAL ECO PASIFIC,"Jl. Modern Industri XV Blok AD 4 Kawasan Industri Modern, Sukatani, Cikande, Kabupaten Serang, Banten",Telp. 021-3517984,,28152
5337.,PT Universal Furintech Industri,"Kawasan Balaraja Mas, Talagasari, Balaraja, Kabupaten Tangerang, Banten",Telp. 0215815401,,31009
5338.,PT Universal Karya Jaya,"Jl. Gatot Subroto km4 no.3, Jatiuwung, Cibodas, Kota Tangerang, Banten",Telp. 089********,,
5339.,PT UNIVERSAL LUGGAGE INDONESIA,"Jl. Raya Serang Km 32.5, Sumur Bandung, Jayanti, Kabupaten Tangerang, Banten",Telp. 081*********,,15121
5340.,PT Universal Pack Industry,"Jl. Prancis Komplek Pergudangan 8 No.  8PV, Jatimulya, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-55911826,,32909
5341.,PT Universal Parts Manufacturing,"JL. RAYA SERANG KM 14 NO. 333, Pasir Gadung, Cikupa, Kabupaten Tangerang, Banten",Telp. 087*********,,28210
5342.,PT Universal Plastindo Cemerlang,"kawasan mekarjaya ( Akong ) jalan Karet IV No.7, Mekarjaya, Sepatan, Kabupaten Tangerang, Banten",Telp. 021 59374956,,22299
5343.,PT Universal Respati Turbine Engineering,"Jl. Raya Serang Km. 11,4 Bitung, , Cikupa, Kabupaten Tangerang, Banten",Telp. 021-5961072,,
5344.,PT Universal Sun Design,"Jl. Raya Perancis No. 2 Pergudangan Pantai Indah Dadap. Blok BA/11, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp. 02155955992,,18111
5345.,PT Universal Super Blocks,"Jl. Raya Bojonegara Km.3, Serdang, Kramatwatu, Kabupaten Serang, Banten",Telp. 0254 7850 999,,23953
5346.,PT Upking Steel Indonesia,"Jalan Raya Serang KM 19,5, Sukanagara, Cikupa, Kabupaten Tangerang, Banten",Telp. 081*********,,24102
5347.,PT Upsol Global International,"Pergudangan Harapan Dadap Jaya, Blok A No.8, Kel. Dadap, Kec. Kosambi, Kab. Tangerang, Banten 15211, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp. 02122553208,,19212
5348.,PT Urban Indo Manufaktur,"Jl industri raya AD no. B 09, Bunder, Cikupa, Kabupaten Tangerang, Banten",Telp. 02159713078,,
5349.,PT Urecel Indonesia,"Jalan Raya Serang Km 21, Kampung Cibadak, Rt/Rw: 017/07, Bojong, Cikupa, Kabupaten Tangerang, Banten",Telp. 021- 5960557,,20131
5350.,PT Urecel Indonesia,"Kp. Cibadak, Rt:017/Rw:007, Desa Bojong, Bojong, Cikupa, Kabupaten Tangerang, Banten",Telp. 021-5960557,,20131
5351.,PT Urest Pann Asia,"Jalan Raya Cisauk - Legok, Kp. Cisauk Sinyal RT. 001/03, Cisauk, Cisauk, Kabupaten Tangerang, Banten",Telp. 081***********,,
5352.,PT Usaha Bersama Sukses,"JL. PALEM MANIS IV NO.27 RT.003 RW.005 KEL. GANDASARI KEC. JATIUWUNG KOTA TANGERANG, GANDASARI, JATIUWUNG, Kota Tangerang, Banten",Telp. 021-5918998,,30912
5353.,PT Usaha Jaya Sukses Mandiri,"Jl. Gatot Subroto KM. 8,6 Kp. Kadu Jaya RT.002/001, Kadu Jaya, Curug, Kabupaten Tangerang, Banten",Telp. 021-25675655,,24202
5354.,PT Usaha Kawan Jaya Indonesia,"JALAN TELESONIK KM 08 NO 01 RT 003 RW 005, Jatake, Jatiuwung, Kota Tangerang, Banten",Telp. 087*********,,25952
5355.,PT USAHA KAWAN JAYA INDONESIA,"Jl. Telesonik KM.8 No. 01, Jatake, Jatiuwung, Kota Tangerang, Banten",Telp. 087*********,,25952
5356.,PT Usaha Lestari Sehat,"Jl. Desa Leuwi Limus Pancatama Blok 2,, Leuwi Limus,, Cikande,, Kabupaten Serang, Banten",Telp.,,
5357.,CV Usaha Mandiri Bersama,"Jln Maulana Hasanudin Blok IV no. 64 Serang Plaza Pasar Lama, Serang, Serang, Kota Serang, Banten",Telp. 081*********,,14120
5358.,PT Usaha Mandiri Makmur,"Jalan Raya Perancis Komplek Pergudangan Kosambi Permai Blok C No 3, 3A &.6, Jati Mulya, Kosambi, Kabupaten Tangerang, Banten",Telp. 021-5592514,,21012
5359.,PT Usaha Mandiri Tehnik,"Jl.Taman Makam Bahagia ABRI No.43 RT.003 RW 05 Perigi Baru, Parigi Baru, Pondok Aren, Kota Tangerang Selatan, Banten",Telp. 021-7451737 / 021-7453849,,33122
5360.,PT Usaha Teknik Indonesia,"Jl.Lingkar Selatan No.08 Rt.002 Rw.001, Suradita, Cisauk, Kabupaten Tangerang, Banten",Telp. 02175791475,,29200
5361.,PT USAHASAUDARA MANDIRI,"JL.H.ANING NO.88 KP.GEBANG, Sangiang Jaya, Periuk, Kota Tangerang, Banten",Telp. 021-5900103,,28152
5362.,CV Use Me Karya Medika,"PERUM.PORIS INDAH BLOK E NO 639, Cipondoh Indah, Cipondoh, Kota Tangerang, Banten",Telp. 02155700520,,20231
5363.,PT Ustraco Satryatara,"MODERN CIKANDE INDUSTRIAL ESTATE, JL. MODERN INDUSTRI II NO.10, CIKANDE, SERANG, Kota Serang, Banten",Telp. 0254404611,,
5364.,PT Utaliya,"PERGUDANGAN 99 BLOK M NO.11, JL. RAYA SALEMBARAN NO.99, Cengklong, Kosambi, Kabupaten Tangerang, Banten",Telp. 021 54232348,,15201
5365.,PT Utama Cipta Makmur Indonesia,"Jl. Siliwangi km.3,1 Komp.Pamis No.C6, Gembor, Periuk, Kota Tangerang, Banten",Telp. 021-29876868,,30912
5366.,PT Utama Jaya Bersama,"Pergudangan Sentra Kosambi Blok G No.38, Kosambi Timur, Kosambi, Kabupaten Tangerang, Banten",Telp. 02155955279,,27530
5367.,PT Utama Karya Alam Semesta,"Jl. Raya Serang Km 10,5 No.177 Rt/Rw : 002/04 Bitung Cisereh, Kadujaya, Curug, Kabupaten Tangerang, Banten",Telp. 021 5981266,,22199
5368.,PT Utama Karya Sentosa,"Taman Tekno BSD Blok Sektor XI Blok E3/11, Setu, Setu, Kota Tangerang Selatan, Banten",Telp. 02175877700,,20231
5369.,PT Utama Pangan Sentosa,"Jl. Halim Perdanakusuma No. 85, Jurumudi Baru, Benda, Kota Tangerang, Banten",Telp. (021) 5416151,,10710
5370.,PT Utama Raya Motor Industry,"JL. Prabu Siliwangi Km.0,5, Keroncong, Jatiuwung, Kota Tangerang, Banten",Telp. 0215903912,,31004
5371.,PT Utama Satu Sahabat,"JL. RAYA BOJONEGARA KP. SOLOR, Margagiri, Bojonegara, Kabupaten Serang, Banten",Telp. 081********,,30111
5372.,PT Uticon Jaya Laksana Elektrik Industri,"Jl. Marsekal Surya Dharma, Kompleks Bandara Mas Blok A5 no 2-3, Selapajang Jaya, Neglasari, Kota Tangerang, Banten",Telp. +62 (21) 5594280,,27330
5373.,PT Uzin Utz Indonesia,"Marunda Center Blok A2 No. 11, Jl. Marunda Makmur, Tarumajaya, Bekasi, Sagara Makmur, Tarumajaya, Kabupaten Bekasi, Jawa Barat",Telp. -,,23911
5374.,PT V I Dex Indonesia,"Kawasan Industri Millennium, Jl. Millennium 2 Blok A 14-3A, Budi Mulya, Cikupa, Kabupaten Tangerang, Banten",Telp. 02129017170,,20293
5375.,PT V2 Indonesia,"Pergudangan Aeropolis blok bs41 Neglasari,Tangerang,Banten, Neglasari, Neglasari, Kota Tangerang, Banten",Telp. +62 21 55789008,,26210
5376.,PT Vakum Metal Indonesia,"Jalan Arteri Kamal-Dadap, Komplek Pergudangan Kamal Bisnis Center (KBC), Blok E 2 Nomor 26-27, Dadap, Kosambi, Kabupaten Tangerang, Banten",Telp.,,20113
5377.,PT Valero Metals Jaya,"Modern Industri VII Blok J6, Modern Cikande Industrial Estate, Cikande, Serang, Kabupaten Serang, Banten",Telp. 02548409452,,24202
